labels	kor_sentence
positive	"이 자리에는 여성폭력 피해자 지원시설 대표 40여 명과 22개 시군 업무담당자, 전남경찰청을 비롯한 21개 지역경찰서 여성폭력 전담 경찰관(APO) 등 80여 명이 참석했다. 연찬회는 &apos;폭력피해자 대응능력 강화 교육과 토론&apos; 및... "
positive	"이로인해 경찰관 1명 등 5명이 사망하며 최소 140여 명이 다쳤는데요.☞관련기사?이후 트럼프 전 대통령의... 전남 신안군, 선제 대응으로 가뭄 극복 지금 현재 호남지역은 심각한 가뭄을 겪고 있는데요. 섬으로 이뤄진... "
positive	"MB정부 경찰 고위간부들 2심 속행 공판(15:00 서울고법 302호) [정책사회] ▲ 복지부, 제4차 중장기 보육... 김영록 전남지사 09:00 실·국장 정책회의(서재필실) 11:00 무역의 날 기념 수출탑 전수(영암현대호텔) 14:00... "
positive	"이날 행사에는 여성폭력 피해자 지원시설 대표 40여 명과 22개 시군 업무담당자, 전남경찰청을 비롯한 21개 지역경찰서 여성폭력 전담 경찰관(APO) 등 80여 명이 참석했다. 전남도는 12일 여성안전을 위한 민관경 연찬회를... "
positive	송파경찰서에서 나와 검찰로 송치되고 있다. [이종원 대기자] &amp;9400;스카이데일리 전자발찌(위치추적... 기준 전남·충남·경북·인천 등 상당 수의 지방자치단체와 CCTV 연계를 진행하지 못했다. 이에 따라 당초 목표였던... 
positive	"이날 행사에는 여성폭력 피해자 지원시설 대표 40여 명과 22개 시군 업무담당자, 전남경찰청을 비롯한 21개 지역경찰서 여성폭력 전담 경찰관(APO) 등 80여 명이 참석했다. 연찬회는 ‘폭력피해자 대응능력 강화 교육과... "
positive	"[사진 - 통일뉴스 임재근 객원기자] 이날 기자회견 발언에 나선 성서대전 대표 전남식 목사는 &quot;지난 10월... 장관&quot;이라며, &quot;경찰 소방 병력을 배치해서 해결될 일이 아니라고 말할 때 비수에 꽂히는 기분이 들었다&quot;고 말했다.... "
positive	중인 경찰서장과 면담 가진 사실이 확인됐습니다. 이번 사고에 경찰 수사가 피해자가 없다는 이유로 종결... ▶ 싱크 : 박경수/금속노조 광주전남 노동안전보건위원장 - &quot;그날 피폭이 확산하면서 지금 당장은 나타나지... 
positive	전남 화순 한 목재 펠릿 생산 공장에서 톱밥 가공 설비가 폭발해 9000만 원 상당의 재산 피해가 났다. 12일 화순경찰서 등에 따르면 이날 오후 3시 22분께 화순군 이양면 한 목재 펠릿 공장에서 톱밥 가공 설비가 폭발했다.... 
positive	"이날 행사에는 여성폭력 피해자 지원시설 대표 40여명과 22개 시·군 업무담당자, 전남경찰청을 비롯한 21개 지역경찰서 여성폭력 전담 경찰관(APO) 등 80여명이 참석했다. 연찬회는 ‘폭력피해자 대응능력 강화 교육과... "
positive	12일 목포해양경찰서에 따르면 전날 오후 2시 21분쯤 전남 신안군 가거도 3구 등대 인근 갯바위에서 낚시객 A 씨(50대)가 실종됐다는 신고가 접수됐다. A 씨는 신고 약 5시간 전인 오전 9시 30분쯤 갯바위 낚시를 하러... 
neutral	"속보 (사진-국제뉴스DB) 전남경찰청이 실종자를 찾아나섰다. 12일 경찰청은 안전안내문자를 통해 &quot;남원시에서 배회중인 서주혁씨(남, 46세)를 찾습니다&quot;라고 알렸다. 해당 남성은 170cm이다. 실종 당시 검정잠바... "
negative	해양경찰청은 서·남해 일대 섬 지역 노후 헬기장 개선 사업으로 정부 혁신 경진대회 행정안전부 장관상을... 올해 현재까지 인천 옹진군 자월도·승봉도 헬기장과 전남 영광군 송이도 헬기장 등 12곳이 개선돼 헬기가... 
positive	주말에 제가 전남 동부권 곡성 구례 광양 여수 순천 5개 시군을 돌아왔는데. △유재광 앵커: 어떤 일로... 공정위 조사도 계속하고 경찰 수사도 계속하고 이렇게 하겠다는 것 같은데. 지금. ▲박지원 전 국정원장: 이제... 
positive	"이날 기자회견은 전남식 목사와 김용태 천주교대전교구 정의평화위원장의 대표 발언과 유가족 발언, 결성... 유가족들은 기자회견에서 한덕수 국무총리, 윤희근 경찰청장의 파면을 요구했으며, 일부 유가족은 기자회견... "
positive	완도해양경찰서 박상환 경정은 &quot;미래 해양교통의 공간적·운영방식 등의 변화에 따른 대비전략 마련에 대한 소고&quot;에 대한 발제가 있었다. 한국폴리텍대학 전남캠퍼스 고무일 교수는 &quot;선박 탄소배출 개선을 위한 밸브 조정... 
positive	"경찰과 구급대, 야생동물 피해방지단 엽사 3명이 출동했지만 농장 주인 부부는 곰의 공격을 받아 숨을 거둔... 환경부는 반복되는 불법 개체 증식과 탈출 사고를 방지하기 위해 전남 구례와 충남 서천에 곰 보호 시설을... "
positive	해양경찰청은 도서지역 응급환자를 헬기로 신속하고 안전하게 이송할 수 있도록 전국 섬의 헬기장 노후... 해경청은 현재까지 인천 옹진군 자월도·승봉도와 전남 영광군 송이도 등 12곳의 헬기장 시설을 개선했으며... 
positive	◇레미콘 출하 6000톤 등 광주·전남 물류 대부분 정상화 민주노총 화물연대 총파업으로 차질을 빚었던 광주... 발효했고 경찰은 노조원을 범죄인 다루듯 했다”며 “권익위가 준사법적 인권 전문 독립기구로서... 
positive	완도해양경찰서 박상환 경정은 “미래 해양교통의 공간적·운영방식 등의 변화에 따른 대비전략 마련에 대한 소고”를 발표했다. 한국폴리텍대학 전남캠퍼스 고무일 교수는 “선박 탄소배출 개선을 위한 밸브 조정 당... 
positive	"이날 행사에는 여성폭력 피해자 지원시설 대표 40여 명과 22개 시군 업무담당자, 전남경찰청을 비롯한 21개 지역경찰서 여성폭력 전담 경찰관(APO) 등 80여 명이 참석했다. 연찬회는 &apos;폭력피해자 대응능력 강화 교육과 토론... "
positive	"지난 주말 전남 무안에서 승용차가 전복돼 40대 운전자 한 명이 목숨을 잃는 사고가 발생했습니다. 11일 낮... 잇따라 들이 받았고, 현장에서 운전자 43살 A 씨가 숨졌습니다. 경찰은 정확한 사고 경위를 조사하고 있습니다."
positive	지난 주말 전남은 곳곳에서 발생한 화재로 얼룩졌습니다. 공장 화재가 소중한 어린 생명을 앗아갔고... 경찰은 아이가 질식한 것으로 추정하고 있지만 정확한 사인 규명을 위해 부검을 의뢰했습니다. ## 화면 전환 ## 10일... 
positive	"전남 여수경찰서는 야간건조물침입절도 혐의로 A씨(31)를 구속 기소의견으로 송치했다고 12일 밝혔다. A씨는 지난 2일 0시쯤 영업이 끝난 여수시 봉산동의 한 대형마트 금은방에 침입, 1억원 상당의 귀금속을 훔쳐... "
positive	해양경찰청은 &apos;섬 응급환자 이송을 위한 헬기장 시설 개선 사업&apos;으로 정부혁신경진대회에서 행정안전부... 현재 전남 영광군 송이도와 인천 옹진군 자월도와 승봉도 헬기장 등 12곳이 개선돼 헬기가 착륙할 수 있게 됐고... 
positive	1958년 전남 여수 출생이다. 옷장사를 하는 부모의 4남2녀 중 넷째다. 중학교까지 여수에서 다닌 후 1974년... 그런데 어느 날 제 자취방에 경찰들이 들이닥쳤어요. 동대문경찰서에 끌려가 며칠 동안 구타당하면서 자술서를... 
positive	"이날 행사에는 여성폭력 피해자 지원시설 대표 40여 명과 22개 시군 업무담당자, 전남경찰청을 비롯한 21개 지역경찰서 여성폭력 전담 경찰관(APO) 등 80여 명이 참석했다. 전라남도는 12일 목포 샹그리아비치 관광호텔에서... "
positive	"이날 행사에는 여성폭력 피해자 지원시설 대표 40여 명과 22개 시군 업무담당자, 전남경찰청을 비롯한 21개 지역경찰서 여성폭력 전담 경찰관(APO) 등 80여 명이 참석했다. 연찬회는 &apos;폭력피해자 대응능력 강화 교육과 토론... "
positive	해양경찰청는 최근 정부서울청사에서 개최된 &apos;제1회 민원의 날&apos; 행사에서 정부혁신경진대회 행정제도 개선 우수기관으로 선정돼 행정안정부장관상을 수상했다고 12일 밝혔다.해경청에 따르면 항공과는 지난해 전남... 
positive	해양경찰청 항공과는 섬 응급환자 이송을 위한 헬기장 시설 개선 사업으로 정부혁신경진대회 행정안전부... 올해 현재까지 전남 영광군 송이도와 인천 옹진군 자월도·승봉도 헬기장 등 12곳이 개선돼 헬기가 착륙할 수... 
neutral	"야당은 대통령실 이전에 관한 비용과 행전안전부의 경찰국 신설 예산 등을 완강히 반대하고 있고, 여당은... 처음 도입된 2018년엔 고용산업 위기 지역으로 지정된 전북 군산, 경남 거제와 고성, 전남 영암에서... "
negative	해양경찰청 항공과는 2021년 전남 신안군 등 전국 도서지역 헬기장 74개소에 대한 실태조사를 진행해 헬기착륙이 불가한 도서지역이 55개소인 것을 확인했다. 이에 해경청은 각 회전익항공대에 관할 도서지역 헬기장... 
positive	"이날 행사에는 여성폭력 피해자 지원시설 대표 40여 명과 22개 시군 업무담당자, 전남경찰청을 비롯한 21개 지역경찰서 여성폭력 전담 경찰관(APO) 등 80여 명이 참석했다. 연찬회는 &apos;폭력피해자 대응능력 강화 교육과 토론... "
positive	"인천투데이=이종선 기자 | 해양경찰청 항공과가 오는 2024년 완료를 목표로 추진 중인 응급환자 이송 헬기... 지난해 해경이 전남 신안군과 인천 옹진군 등 섬 지역 헬기장 74곳을 조사한 결과, 관리 부재로 조명등·풍향계... "
positive	?전남 신안군 가거도에서 낚시하던 50대 남성이 실종돼 해경이 이틀째 수색 작업을 하고 있다. 12일 목포해양경찰서에 따르면 전날 오후 2시 21분께 신안군 가거도 3구 등대 근처 갯바위에서 50대 남성 A씨가... 
positive	전남 신안에서 낚시를 하러 나간 50대 남성이 실종돼 해경이 이틀째 수색작업을 벌이고 있다. 12일 목포해양경찰서에 따르면 전날 오후 2시21분쯤 신안군 가거도 3구 등대 인근 갯바위에서 낚시객 A씨가 실종됐다는... 
positive	조만형 전남자치경찰위원장은 “자치경찰제 성공을 위해서는 주민 참여가 필수적이다”며 “마을공동체를 통해 지역 치안서비스 만족도가 획기적으로 개선되도록 주민과 고민하고 이를 지원하겠다”고 말했다. 전남=
positive	"섬 환자 헬기 이송 확대…항공과, 행안부 장관상 수상 해양경찰청 항공과는 섬 응급환자 이송을 위한 헬기장... 올해 현재까지 전남 영광군 송이도와 인천 옹진군 자월도·승봉도 헬기장 등 12곳이 개선돼 헬기가 착륙할... "
positive	12일 목포해양경찰서에 따르면 전날 오후 2시 21분께 전남 신안군 가거도 3구 등대 인근 갯바위에서 50대 남성 A씨가 실종됐다는 신고가 접수됐다. 타지역에서 온 A씨는 이날 오전 9시 30분께 갯바위 낚시를 한다며... 
positive	해양경찰청 항공과는 서해 및 남해 도서지역에 거주하는 도서민들이 응급환자 발생 등 위급상황 발생 시 헬기이송 서비스를 제대로 받지 못하고 있는 점에 착안했다. 지난 2021년 전남 신안군 등 전국 도서지역 헬기장... 
positive	▲서울서초경찰서로고 (사진=서울서초경찰서) ◆한남대교서 BMW·택시 5중 추돌...3명 부상 12일 새벽 1시... 인명피해없어 12일 화순소방서에 따르면 이날 오후 3시22분경 전남 화순군 이양면 한 목재펠릿 생산 공장에서... 
positive	"옥천읍,?전남 무안군 무안읍,?경북 문경시 흥덕동,?인천시 연수구 옥련동 등에서 화재· 사고등이 발생했다. ▲경남경찰청로고 (사진=경남경찰청) ◆도로에서 잠든 해군 장교...음주 측정 거부로 체포 11일 새벽 1시경... "
positive	12일 무안경찰서에 따르면 전날 낮 12시45분쯤 전남 무안군의 한 도로 곡선 구간에서 A씨(43)가 몰던 승용차가 중앙선을 넘어 가로수와 암벽을 잇달아 들이받았다. 이 사고로 승용차가 전복되고 운전자 A씨가 현장에서... 
